destination,origin,flow,year
Michigan,New York,6627,2016
Minnesota,New York,1626,2016
Mississippi,New York,570,2016
Missouri,New York,2519,2016
Montana,New York,142,2016
Nebraska,New York,585,2016
Nevada,New York,4742,2016
New Hampshire,New York,3869,2016
New Jersey,New York,48558,2016
New Mexico,New York,1638,2016
North Carolina,New York,29702,2016
North Dakota,New York,133,2016
Ohio,New York,9518,2016
Oklahoma,New York,2051,2016
Oregon,New York,2899,2016
Pennsylvania,New York,40208,2016
Rhode Island,New York,2631,2016
South Carolina,New York,10230,2016
South Dakota,New York,89,2016
Tennessee,New York,4905,2016
Texas,New York,18209,2016
Utah,New York,2511,2016
Vermont,New York,3186,2016
Virginia,New York,14827,2016
Washington,New York,7083,2016
West Virginia,New York,1320,2016
Wisconsin,New York,1484,2016
Wyoming,New York,57,2016
Alabama,North Carolina,6419,2016
Alaska,North Carolina,714,2016
Arizona,North Carolina,4605,2016
Arkansas,North Carolina,939,2016
California,North Carolina,14268,2016
Colorado,North Carolina,6059,2016
Connecticut,North Carolina,1651,2016
Delaware,North Carolina,338,2016
District of Columbia,North Carolina,1367,2016
Florida,North Carolina,28726,2016
Georgia,North Carolina,17750,2016
Hawaii,North Carolina,2395,2016
Idaho,North Carolina,2116,2016
Illinois,North Carolina,4379,2016
Indiana,North Carolina,4496,2016
Iowa,North Carolina,1755,2016
Kansas,North Carolina,1625,2016
Kentucky,North Carolina,3557,2016
Louisiana,North Carolina,4565,2016
Maine,North Carolina,1042,2016
Maryland,North Carolina,7845,2016
Massachusetts,North Carolina,3661,2016
Michigan,North Carolina,5848,2016
Minnesota,North Carolina,1307,2016
Mississippi,North Carolina,2485,2016
Missouri,North Carolina,1802,2016
Montana,North Carolina,350,2016
Nebraska,North Carolina,466,2016
Nevada,North Carolina,1268,2016
New Hampshire,North Carolina,1113,2016
New Jersey,North Carolina,3436,2016
New Mexico,North Carolina,987,2016
New York,North Carolina,9471,2016
North Dakota,North Carolina,162,2016
Ohio,North Carolina,8822,2016
Oklahoma,North Carolina,1909,2016
Oregon,North Carolina,2142,2016
Pennsylvania,North Carolina,9251,2016
Rhode Island,North Carolina,812,2016
South Carolina,North Carolina,30447,2016
South Dakota,North Carolina,100,2016
Tennessee,North Carolina,5933,2016
Texas,North Carolina,12463,2016
Utah,North Carolina,1921,2016
Vermont,North Carolina,331,2016
Virginia,North Carolina,22598,2016
Washington,North Carolina,7250,2016
West Virginia,North Carolina,2419,2016
Wisconsin,North Carolina,1152,2016
Wyoming,North Carolina,46,2016
Alabama,North Dakota,0,2016
Alaska,North Dakota,58,2016
Arizona,North Dakota,1662,2016
Arkansas,North Dakota,39,2016
California,North Dakota,2664,2016
Colorado,North Dakota,1801,2016
Connecticut,North Dakota,64,2016
Delaware,North Dakota,0,2016
District of Columbia,North Dakota,83,2016
Florida,North Dakota,1127,2016
Georgia,North Dakota,436,2016
Hawaii,North Dakota,0,2016
Idaho,North Dakota,708,2016
Illinois,North Dakota,372,2016
Indiana,North Dakota,498,2016
Iowa,North Dakota,1008,2016
Kansas,North Dakota,373,2016
Kentucky,North Dakota,282,2016
Louisiana,North Dakota,0,2016
Maine,North Dakota,429,2016
Maryland,North Dakota,62,2016
Massachusetts,North Dakota,0,2016
Michigan,North Dakota,120,2016
Minnesota,North Dakota,10745,2016
Mississippi,North Dakota,24,2016
Missouri,North Dakota,815,2016
Montana,North Dakota,1378,2016
Nebraska,North Dakota,676,2016
Nevada,North Dakota,333,2016
New Hampshire,North Dakota,0,2016
New Jersey,North Dakota,263,2016
New Mexico,North Dakota,0,2016
New York,North Dakota,306,2016
North Carolina,North Dakota,668,2016
Ohio,North Dakota,292,2016
Oklahoma,North Dakota,212,2016
Oregon,North Dakota,402,2016
Pennsylvania,North Dakota,106,2016
Rhode Island,North Dakota,113,2016
South Carolina,North Dakota,595,2016
South Dakota,North Dakota,1858,2016
Tennessee,North Dakota,61,2016
Texas,North Dakota,2026,2016
Utah,North Dakota,1266,2016
Vermont,North Dakota,41,2016
Virginia,North Dakota,80,2016
Washington,North Dakota,2021,2016
West Virginia,North Dakota,134,2016
Wisconsin,North Dakota,614,2016
Wyoming,North Dakota,843,2016
Alabama,Ohio,2694,2016
Alaska,Ohio,100,2016
Arizona,Ohio,3839,2016
Arkansas,Ohio,192,2016
California,Ohio,9652,2016
Colorado,Ohio,3674,2016
Connecticut,Ohio,1124,2016
Delaware,Ohio,272,2016
District of Columbia,Ohio,659,2016
Florida,Ohio,29655,2016
Georgia,Ohio,11319,2016
Hawaii,Ohio,602,2016
Idaho,Ohio,381,2016
Illinois,Ohio,7260,2016
Indiana,Ohio,13303,2016
Iowa,Ohio,1261,2016
Kansas,Ohio,735,2016
Kentucky,Ohio,13426,2016
Louisiana,Ohio,1373,2016
Maine,Ohio,236,2016
Maryland,Ohio,4295,2016
Massachusetts,Ohio,2259,2016
Michigan,Ohio,16222,2016
Minnesota,Ohio,2570,2016
Mississippi,Ohio,1204,2016
Missouri,Ohio,3333,2016
Montana,Ohio,174,2016
Nebraska,Ohio,297,2016
Nevada,Ohio,1074,2016
New Hampshire,Ohio,416,2016
New Jersey,Ohio,2166,2016
New Mexico,Ohio,869,2016
New York,Ohio,6648,2016
North Carolina,Ohio,9665,2016
North Dakota,Ohio,174,2016
Oklahoma,Ohio,1282,2016
Oregon,Ohio,1421,2016
Pennsylvania,Ohio,10700,2016
Rhode Island,Ohio,318,2016
South Carolina,Ohio,6634,2016
South Dakota,Ohio,788,2016
Tennessee,Ohio,7210,2016
Texas,Ohio,9363,2016
Utah,Ohio,833,2016
Vermont,Ohio,118,2016
Virginia,Ohio,7689,2016
Washington,Ohio,2834,2016
West Virginia,Ohio,7281,2016
Wisconsin,Ohio,2129,2016
Wyoming,Ohio,318,2016
Alabama,Oklahoma,1169,2016
Alaska,Oklahoma,806,2016
Arizona,Oklahoma,7494,2016
Arkansas,Oklahoma,5773,2016
California,Oklahoma,6023,2016
Colorado,Oklahoma,3828,2016
Connecticut,Oklahoma,45,2016
Delaware,Oklahoma,0,2016
District of Columbia,Oklahoma,122,2016
Florida,Oklahoma,3124,2016
Georgia,Oklahoma,1932,2016
Hawaii,Oklahoma,0,2016
Idaho,Oklahoma,178,2016
Illinois,Oklahoma,732,2016
Indiana,Oklahoma,645,2016
Iowa,Oklahoma,754,2016
Kansas,Oklahoma,5607,2016
Kentucky,Oklahoma,600,2016
Louisiana,Oklahoma,1807,2016
Maine,Oklahoma,143,2016
Maryland,Oklahoma,382,2016
Massachusetts,Oklahoma,1180,2016
Michigan,Oklahoma,984,2016
Minnesota,Oklahoma,1542,2016
Mississippi,Oklahoma,765,2016
Missouri,Oklahoma,4221,2016
Montana,Oklahoma,919,2016
Nebraska,Oklahoma,751,2016
Nevada,Oklahoma,221,2016
New Hampshire,Oklahoma,67,2016
New Jersey,Oklahoma,285,2016
New Mexico,Oklahoma,1022,2016
New York,Oklahoma,1396,2016
North Carolina,Oklahoma,2997,2016
North Dakota,Oklahoma,339,2016
Ohio,Oklahoma,2210,2016
Oregon,Oklahoma,2185,2016
Pennsylvania,Oklahoma,1130,2016
Rhode Island,Oklahoma,58,2016
South Carolina,Oklahoma,1192,2016
South Dakota,Oklahoma,23,2016
Tennessee,Oklahoma,1486,2016
Texas,Oklahoma,30532,2016
Utah,Oklahoma,1194,2016
Vermont,Oklahoma,0,2016
Virginia,Oklahoma,3693,2016
Washington,Oklahoma,2041,2016
West Virginia,Oklahoma,12,2016
Wisconsin,Oklahoma,1404,2016
Wyoming,Oklahoma,672,2016
Alabama,Oregon,498,2016
Alaska,Oregon,1301,2016
Arizona,Oregon,9279,2016
Arkansas,Oregon,389,2016
California,Oregon,18919,2016
Colorado,Oregon,3473,2016
Connecticut,Oregon,62,2016
Delaware,Oregon,0,2016
District of Columbia,Oregon,125,2016
Florida,Oregon,1258,2016
Georgia,Oregon,2212,2016
Hawaii,Oregon,883,2016
Idaho,Oregon,2836,2016
Illinois,Oregon,1025,2016
Indiana,Oregon,1386,2016
Iowa,Oregon,16,2016
Kansas,Oregon,570,2016
Kentucky,Oregon,285,2016
Louisiana,Oregon,607,2016
Maine,Oregon,188,2016
Maryland,Oregon,522,2016
Massachusetts,Oregon,699,2016
Michigan,Oregon,743,2016
Minnesota,Oregon,1060,2016
Mississippi,Oregon,617,2016
Missouri,Oregon,1734,2016
Montana,Oregon,1636,2016
Nebraska,Oregon,314,2016
Nevada,Oregon,906,2016
New Hampshire,Oregon,0,2016
New Jersey,Oregon,192,2016
New Mexico,Oregon,884,2016
New York,Oregon,2506,2016
North Carolina,Oregon,1263,2016
North Dakota,Oregon,347,2016
Ohio,Oregon,1483,2016
Oklahoma,Oregon,635,2016
Pennsylvania,Oregon,2511,2016
Rhode Island,Oregon,90,2016
South Carolina,Oregon,663,2016
South Dakota,Oregon,236,2016
Tennessee,Oregon,647,2016
Texas,Oregon,3704,2016
Utah,Oregon,2790,2016
Vermont,Oregon,395,2016
Virginia,Oregon,904,2016
Washington,Oregon,32384,2016
West Virginia,Oregon,0,2016
Wisconsin,Oregon,1383,2016
Wyoming,Oregon,609,2016
Alabama,Pennsylvania,1008,2016
Alaska,Pennsylvania,574,2016
Arizona,Pennsylvania,4651,2016
Arkansas,Pennsylvania,1146,2016
California,Pennsylvania,13090,2016
Colorado,Pennsylvania,4586,2016
Connecticut,Pennsylvania,3427,2016
Delaware,Pennsylvania,10139,2016
District of Columbia,Pennsylvania,2468,2016
Florida,Pennsylvania,30258,2016
Georgia,Pennsylvania,8370,2016
Hawaii,Pennsylvania,836,2016
Idaho,Pennsylvania,1062,2016
Illinois,Pennsylvania,3809,2016
Indiana,Pennsylvania,2165,2016
Iowa,Pennsylvania,710,2016
Kansas,Pennsylvania,465,2016
Kentucky,Pennsylvania,2084,2016
Louisiana,Pennsylvania,965,2016
Maine,Pennsylvania,986,2016
Maryland,Pennsylvania,13462,2016
Massachusetts,Pennsylvania,7188,2016
Michigan,Pennsylvania,3144,2016
Minnesota,Pennsylvania,1180,2016
Mississippi,Pennsylvania,737,2016
Missouri,Pennsylvania,3053,2016
Montana,Pennsylvania,428,2016
Nebraska,Pennsylvania,483,2016
Nevada,Pennsylvania,1016,2016
New Hampshire,Pennsylvania,1799,2016
New Jersey,Pennsylvania,23566,2016
New Mexico,Pennsylvania,1748,2016
New York,Pennsylvania,22933,2016
North Carolina,Pennsylvania,13506,2016
North Dakota,Pennsylvania,28,2016
Ohio,Pennsylvania,14425,2016
Oklahoma,Pennsylvania,1405,2016
Oregon,Pennsylvania,1958,2016
Rhode Island,Pennsylvania,900,2016
South Carolina,Pennsylvania,7865,2016
South Dakota,Pennsylvania,147,2016
Tennessee,Pennsylvania,2723,2016
Texas,Pennsylvania,11769,2016
Utah,Pennsylvania,1992,2016
Vermont,Pennsylvania,1449,2016
Virginia,Pennsylvania,14122,2016
Washington,Pennsylvania,1556,2016
West Virginia,Pennsylvania,6226,2016
Wisconsin,Pennsylvania,1525,2016
Wyoming,Pennsylvania,2660,2016
Alabama,Rhode Island,0,2016
Alaska,Rhode Island,0,2016
Arizona,Rhode Island,51,2016
Arkansas,Rhode Island,0,2016
California,Rhode Island,2265,2016
Colorado,Rhode Island,63,2016
Connecticut,Rhode Island,3255,2016
Delaware,Rhode Island,0,2016
District of Columbia,Rhode Island,268,2016
Florida,Rhode Island,4894,2016
Georgia,Rhode Island,399,2016
Hawaii,Rhode Island,340,2016
Idaho,Rhode Island,0,2016
Illinois,Rhode Island,358,2016
Indiana,Rhode Island,0,2016
Iowa,Rhode Island,25,2016
Kansas,Rhode Island,384,2016
Kentucky,Rhode Island,0,2016
Louisiana,Rhode Island,170,2016
Maine,Rhode Island,1150,2016
Maryland,Rhode Island,928,2016
Massachusetts,Rhode Island,9776,2016
Michigan,Rhode Island,447,2016
Minnesota,Rhode Island,0,2016
Mississippi,Rhode Island,12,2016
Missouri,Rhode Island,117,2016
Montana,Rhode Island,0,2016
Nebraska,Rhode Island,988,2016
Nevada,Rhode Island,218,2016
New Hampshire,Rhode Island,932,2016
New Jersey,Rhode Island,129,2016
New Mexico,Rhode Island,3,2016
New York,Rhode Island,1006,2016
North Carolina,Rhode Island,897,2016
North Dakota,Rhode Island,0,2016
Ohio,Rhode Island,667,2016
Oklahoma,Rhode Island,0,2016
Oregon,Rhode Island,156,2016
Pennsylvania,Rhode Island,1204,2016
South Carolina,Rhode Island,708,2016
South Dakota,Rhode Island,448,2016
Tennessee,Rhode Island,0,2016
Texas,Rhode Island,1361,2016
Utah,Rhode Island,0,2016
Vermont,Rhode Island,262,2016
Virginia,Rhode Island,1270,2016
Washington,Rhode Island,373,2016
West Virginia,Rhode Island,0,2016
Wisconsin,Rhode Island,81,2016
Wyoming,Rhode Island,1,2016
Alabama,South Carolina,2952,2016
Alaska,South Carolina,281,2016
Arizona,South Carolina,1768,2016
Arkansas,South Carolina,70,2016
California,South Carolina,5137,2016
Colorado,South Carolina,1945,2016
Connecticut,South Carolina,1054,2016
Delaware,South Carolina,212,2016
District of Columbia,South Carolina,382,2016
Florida,South Carolina,15904,2016
Georgia,South Carolina,11199,2016
Hawaii,South Carolina,2528,2016
Idaho,South Carolina,93,2016
Illinois,South Carolina,954,2016
Indiana,South Carolina,1630,2016
Iowa,South Carolina,138,2016
Kansas,South Carolina,176,2016
Kentucky,South Carolina,1375,2016
Louisiana,South Carolina,992,2016
Maine,South Carolina,345,2016
Maryland,South Carolina,1651,2016
Massachusetts,South Carolina,1720,2016
Michigan,South Carolina,2129,2016
Minnesota,South Carolina,403,2016
Mississippi,South Carolina,1129,2016
Missouri,South Carolina,2490,2016
Montana,South Carolina,288,2016
Nebraska,South Carolina,502,2016
Nevada,South Carolina,1310,2016
New Hampshire,South Carolina,0,2016
New Jersey,South Carolina,1520,2016
New Mexico,South Carolina,585,2016
New York,South Carolina,4716,2016
North Carolina,South Carolina,32088,2016
North Dakota,South Carolina,0,2016
Ohio,South Carolina,2487,2016
Oklahoma,South Carolina,1108,2016
Oregon,South Carolina,531,2016
Pennsylvania,South Carolina,1582,2016
Rhode Island,South Carolina,348,2016
South Dakota,South Carolina,0,2016
Tennessee,South Carolina,2173,2016
Texas,South Carolina,7969,2016
Utah,South Carolina,766,2016
Vermont,South Carolina,38,2016
Virginia,South Carolina,8354,2016
Washington,South Carolina,1374,2016
West Virginia,South Carolina,435,2016
Wisconsin,South Carolina,518,2016
Wyoming,South Carolina,337,2016
Alabama,South Dakota,52,2016
Alaska,South Dakota,370,2016
Arizona,South Dakota,2408,2016
Arkansas,South Dakota,0,2016
California,South Dakota,1333,2016
Colorado,South Dakota,1735,2016
Connecticut,South Dakota,0,2016
Delaware,South Dakota,23,2016
District of Columbia,South Dakota,0,2016
Florida,South Dakota,535,2016
Georgia,South Dakota,336,2016
Hawaii,South Dakota,0,2016
Idaho,South Dakota,142,2016
Illinois,South Dakota,447,2016
Indiana,South Dakota,0,2016
Iowa,South Dakota,1192,2016
Kansas,South Dakota,584,2016
Kentucky,South Dakota,318,2016
Louisiana,South Dakota,118,2016
Maine,South Dakota,0,2016
Maryland,South Dakota,198,2016
Massachusetts,South Dakota,137,2016
Michigan,South Dakota,80,2016
Minnesota,South Dakota,5127,2016
Mississippi,South Dakota,0,2016
Missouri,South Dakota,838,2016
Montana,South Dakota,160,2016
Nebraska,South Dakota,1617,2016
Nevada,South Dakota,777,2016
New Hampshire,South Dakota,0,2016
New Jersey,South Dakota,318,2016
New Mexico,South Dakota,10,2016
New York,South Dakota,159,2016
North Carolina,South Dakota,743,2016
North Dakota,South Dakota,2377,2016
Ohio,South Dakota,217,2016
Oklahoma,South Dakota,194,2016
Oregon,South Dakota,608,2016
Pennsylvania,South Dakota,162,2016
Rhode Island,South Dakota,121,2016
South Carolina,South Dakota,590,2016
Tennessee,South Dakota,207,2016
Texas,South Dakota,860,2016
Utah,South Dakota,795,2016
Vermont,South Dakota,619,2016
Virginia,South Dakota,142,2016
Washington,South Dakota,1156,2016
West Virginia,South Dakota,124,2016
Wisconsin,South Dakota,872,2016
Wyoming,South Dakota,853,2016
Alabama,Tennessee,9960,2016
Alaska,Tennessee,243,2016
Arizona,Tennessee,1834,2016
Arkansas,Tennessee,2635,2016
California,Tennessee,6158,2016
Colorado,Tennessee,4035,2016
Connecticut,Tennessee,394,2016
Delaware,Tennessee,34,2016
District of Columbia,Tennessee,452,2016
Florida,Tennessee,18647,2016
Georgia,Tennessee,20161,2016
Hawaii,Tennessee,1582,2016
Idaho,Tennessee,60,2016
Illinois,Tennessee,6928,2016
Indiana,Tennessee,2979,2016
Iowa,Tennessee,1256,2016
Kansas,Tennessee,1754,2016
Kentucky,Tennessee,12132,2016
Louisiana,Tennessee,2184,2016
Maine,Tennessee,461,2016
Maryland,Tennessee,2288,2016
Massachusetts,Tennessee,780,2016
Michigan,Tennessee,5154,2016
Minnesota,Tennessee,1393,2016
Mississippi,Tennessee,10017,2016
Missouri,Tennessee,4026,2016
Montana,Tennessee,138,2016
Nebraska,Tennessee,270,2016
Nevada,Tennessee,1189,2016
New Hampshire,Tennessee,95,2016
New Jersey,Tennessee,1608,2016
New Mexico,Tennessee,1723,2016
New York,Tennessee,3661,2016
North Carolina,Tennessee,8233,2016
North Dakota,Tennessee,177,2016
Ohio,Tennessee,7805,2016
Oklahoma,Tennessee,1309,2016
Oregon,Tennessee,1168,2016
Pennsylvania,Tennessee,2746,2016
Rhode Island,Tennessee,581,2016
South Carolina,Tennessee,3709,2016
South Dakota,Tennessee,147,2016
Texas,Tennessee,15565,2016
Utah,Tennessee,964,2016
Vermont,Tennessee,6,2016
Virginia,Tennessee,7491,2016
Washington,Tennessee,3672,2016
West Virginia,Tennessee,1903,2016
Wisconsin,Tennessee,1096,2016
Wyoming,Tennessee,10,2016
Alabama,Texas,7689,2016
Alaska,Texas,1675,2016
Arizona,Texas,14923,2016
Arkansas,Texas,13487,2016
California,Texas,39109,2016
Colorado,Texas,20725,2016
Connecticut,Texas,2679,2016
Delaware,Texas,515,2016
District of Columbia,Texas,2213,2016
Florida,Texas,31153,2016
Georgia,Texas,19994,2016
Hawaii,Texas,4485,2016
Idaho,Texas,2606,2016
Illinois,Texas,13290,2016
Indiana,Texas,9403,2016
Iowa,Texas,3437,2016
Kansas,Texas,10102,2016
Kentucky,Texas,5585,2016
Louisiana,Texas,21925,2016
Maine,Texas,610,2016
Maryland,Texas,5229,2016
Massachusetts,Texas,3446,2016
Michigan,Texas,10484,2016
Minnesota,Texas,4849,2016
Mississippi,Texas,4046,2016
Missouri,Texas,11488,2016
Montana,Texas,2177,2016
Nebraska,Texas,2702,2016
Nevada,Texas,3343,2016
New Hampshire,Texas,1527,2016
New Jersey,Texas,5554,2016
New Mexico,Texas,17155,2016
New York,Texas,9368,2016
North Carolina,Texas,11981,2016
North Dakota,Texas,1378,2016
Ohio,Texas,8712,2016
Oklahoma,Texas,28060,2016
Oregon,Texas,5377,2016
Pennsylvania,Texas,12497,2016
Rhode Island,Texas,1079,2016
South Carolina,Texas,7373,2016
South Dakota,Texas,1946,2016
Tennessee,Texas,11827,2016
Utah,Texas,7467,2016
Vermont,Texas,7,2016
Virginia,Texas,15873,2016
Washington,Texas,16005,2016
West Virginia,Texas,1345,2016
Wisconsin,Texas,4526,2016
Wyoming,Texas,1914,2016
Alabama,Utah,525,2016
Alaska,Utah,725,2016
Arizona,Utah,9979,2016
Arkansas,Utah,619,2016
California,Utah,11114,2016
Colorado,Utah,3642,2016
Connecticut,Utah,0,2016
Delaware,Utah,0,2016
District of Columbia,Utah,249,2016
Florida,Utah,3531,2016
Georgia,Utah,923,2016
Hawaii,Utah,589,2016
Idaho,Utah,7405,2016
Illinois,Utah,1211,2016
Indiana,Utah,254,2016
Iowa,Utah,496,2016
Kansas,Utah,845,2016
Kentucky,Utah,874,2016
Louisiana,Utah,280,2016
Maine,Utah,589,2016
Maryland,Utah,387,2016
Massachusetts,Utah,524,2016
Michigan,Utah,718,2016
Minnesota,Utah,1828,2016
Mississippi,Utah,48,2016
Missouri,Utah,1272,2016
Montana,Utah,1343,2016
Nebraska,Utah,1064,2016
Nevada,Utah,3260,2016
New Hampshire,Utah,613,2016
New Jersey,Utah,104,2016
New Mexico,Utah,625,2016
New York,Utah,1068,2016
North Carolina,Utah,1271,2016
North Dakota,Utah,38,2016
Ohio,Utah,1622,2016
Oklahoma,Utah,783,2016
Oregon,Utah,3246,2016
Pennsylvania,Utah,2014,2016
Rhode Island,Utah,60,2016
South Carolina,Utah,424,2016
South Dakota,Utah,662,2016
Tennessee,Utah,181,2016
Texas,Utah,9082,2016
Vermont,Utah,77,2016
Virginia,Utah,1507,2016
Washington,Utah,5404,2016
West Virginia,Utah,179,2016
Wisconsin,Utah,1237,2016
Wyoming,Utah,1312,2016
Alabama,Vermont,0,2016
Alaska,Vermont,86,2016
Arizona,Vermont,817,2016
Arkansas,Vermont,0,2016
California,Vermont,400,2016
Colorado,Vermont,647,2016
Connecticut,Vermont,1131,2016
Delaware,Vermont,112,2016
District of Columbia,Vermont,0,2016
Florida,Vermont,1627,2016
Georgia,Vermont,730,2016
Hawaii,Vermont,83,2016
Idaho,Vermont,0,2016
Illinois,Vermont,919,2016
Indiana,Vermont,119,2016
Iowa,Vermont,137,2016
Kansas,Vermont,71,2016
Kentucky,Vermont,0,2016
Louisiana,Vermont,122,2016
Maine,Vermont,661,2016
Maryland,Vermont,347,2016
Massachusetts,Vermont,3226,2016
Michigan,Vermont,424,2016
Minnesota,Vermont,40,2016
Mississippi,Vermont,0,2016
Missouri,Vermont,61,2016
Montana,Vermont,114,2016
Nebraska,Vermont,0,2016
Nevada,Vermont,37,2016
New Hampshire,Vermont,2789,2016
New Jersey,Vermont,360,2016
New Mexico,Vermont,0,2016
New York,Vermont,3895,2016
North Carolina,Vermont,608,2016
North Dakota,Vermont,0,2016
Ohio,Vermont,435,2016
Oklahoma,Vermont,61,2016
Oregon,Vermont,158,2016
Pennsylvania,Vermont,604,2016
Rhode Island,Vermont,337,2016
South Carolina,Vermont,0,2016
South Dakota,Vermont,0,2016
Tennessee,Vermont,309,2016
Texas,Vermont,252,2016
Utah,Vermont,221,2016
Virginia,Vermont,872,2016
Washington,Vermont,743,2016
West Virginia,Vermont,0,2016
Wisconsin,Vermont,138,2016
Wyoming,Vermont,0,2016
Alabama,Virginia,3535,2016
Alaska,Virginia,462,2016
Arizona,Virginia,8809,2016
Arkansas,Virginia,1333,2016
California,Virginia,14348,2016
Colorado,Virginia,7148,2016
Connecticut,Virginia,2320,2016
Delaware,Virginia,1021,2016
District of Columbia,Virginia,9847,2016
Florida,Virginia,29485,2016
Georgia,Virginia,11597,2016
Hawaii,Virginia,2033,2016
Idaho,Virginia,401,2016
Illinois,Virginia,7822,2016
Indiana,Virginia,3188,2016
Iowa,Virginia,663,2016
Kansas,Virginia,1812,2016
Kentucky,Virginia,3145,2016
Louisiana,Virginia,2548,2016
Maine,Virginia,1276,2016
Maryland,Virginia,23926,2016
Massachusetts,Virginia,4166,2016
Michigan,Virginia,1989,2016
Minnesota,Virginia,1071,2016
Mississippi,Virginia,1230,2016
Missouri,Virginia,2918,2016
Montana,Virginia,0,2016
Nebraska,Virginia,935,2016
Nevada,Virginia,1307,2016
New Hampshire,Virginia,696,2016
New Jersey,Virginia,5341,2016
New Mexico,Virginia,801,2016
New York,Virginia,10761,2016
